X,Y,X',Y',Surface,Bed,Thk,Surface Velocity,Gflux,Accumulation Rate,Basal Melt
-1411187.4708485014,-287269.6016085124,0.10275416431460736,0.3654895793033206,1337.9656994707682,-968.7989749987174,2306.7646744694857,4.4820404,95.69430053825998,0.4791293843490526,0.0
-1410719.452601898,-286492.6913191508,0.10629741135993889,0.37137136939857024,1339.5442717150663,-975.1008496088034,2314.6451213238697,4.9655437,95.69197436786457,0.4780311829701734,0.0
-1410251.4343552946,-285715.7810297891,0.10984065840527042,0.3772531594938204,1341.0655692298328,-993.3706620229271,2334.4362312527596,4.717246,95.6894270899131,0.4769271739671338,0.0
-1409783.4161086911,-284938.87074042746,0.11338390545060195,0.38313494958907046,1342.5806716025254,-1005.8014968251773,2348.3821684277027,4.2492113,95.68688648827623,0.475817357339934,0.0
-1409315.397862088,-284161.96045106585,0.11692715249593172,0.38901673968432016,1344.0452833736924,-1014.2106057116747,2358.255889085367,3.1404002,95.68435256295396,0.47470173308857494,0.0
-1408847.3796154845,-283385.0501617042,0.12047039954126325,0.39489852977957024,1345.587744976894,-1014.1009670919217,2359.688712068816,3.5699759,95.6818253139463,0.4735803012130546,0.0
-1408379.361368881,-282608.1398723426,0.12401364658659479,0.40078031987481993,1346.7412772622379,-1016.4712496229863,2363.2125268852237,3.2389793,95.67930474125325,0.47257093409534956,0.0
-1407911.3431222776,-281831.2295829809,0.12755689363192632,0.40666210997007,1348.2445916830854,-1008.0346941006253,2356.2792857837107,3.1722956,95.67679084487479,0.4715688213270185,0.0
-1407443.3248756742,-281054.3192936193,0.13110014067725784,0.4125439000653197,1350.3780202902349,-996.633410202203,2347.0114304924377,1.7893342,95.67428362481095,0.4705609009345269,0.0
-1406975.306629071,-280277.40900425764,0.1346433877225876,0.41842569016056985,1351.975298278578,-1004.4806003763582,2356.4558986549364,1.8221817,95.67178308106165,0.46954717291787634,0.0
-1406507.2883824673,-279500.498714896,0.13818663476792092,0.42430748025581994,1353.4854232350654,-1030.543781708257,2384.029204943323,3.681601,95.65597030209575,0.4685276372770632,0.0
-1406039.2701358641,-278723.58842553437,0.1417298818132507,0.43018927035106963,1354.4214597282717,-1046.9199212191245,2401.341380947396,3.2643661,95.62440835595048,0.46750229401209187,0.0
-1405571.2518892607,-277946.67813617276,0.1452731288585822,0.43607106044631927,1355.21687284042,-1045.8340973135932,2401.050970154013,3.8051832,95.5927695227395,0.46647114312295923,0.0
-1405103.2336426573,-277169.7678468111,0.14881637590391375,0.4419528505415694,1356.4539970210633,-1046.7146406540483,2403.1686376751118,4.0092597,95.56105380246285,0.4654311676983933,0.0
-1404635.215396054,-276392.85755744943,0.15235962294924352,0.4478346406368195,1358.1639778152817,-1052.0800282623686,2410.2440060776507,5.315448,95.52926119512048,0.46438688009732226,0.0
-1404167.1971494504,-275615.9472680878,0.1559028699945768,0.4537164307320692,1360.4337111649236,-1057.4036332574956,2417.837344422419,6.9514866,95.49739170071247,0.4633396882514746,0.0
-1403699.1789028472,-274839.03697872616,0.15944611703990658,0.4595982208273193,1362.1851845608269,-1061.7155278121493,2423.900712372976,7.7337995,95.46544531923868,0.4623125841349126,0.0
-1403231.1606562436,-274062.1266893645,0.16298936408523987,0.4654800109225694,1364.4134253087839,-1070.3214677863032,2434.7348930950866,7.714421,95.43342205069928,0.46136678695838335,0.0
-1402763.1424096404,-273285.2164000029,0.16653261113056964,0.4713618010178191,1365.9737151807194,-1092.1765605663377,2458.150275747057,7.5055223,95.4013218950941,0.46041227877831,0.0
-1402295.124163037,-272508.3061106412,0.17007585817590118,0.4772435911130692,1367.9097516739262,-1112.8693184046967,2480.7790700786227,7.0848007,95.36914485242328,0.45944248024801393,0.0
-1401827.1059164335,-271731.3958212796,0.1736191052212327,0.4831253812083189,1369.0,-1131.4642914941403,2500.46429149414,6.147696,95.33689092268675,0.45845260100176005,0.0
-1401359.0876698303,-270954.48553191795,0.17716235226656246,0.48900717130356897,1369.7818246603392,-1148.0657553318013,2517.8475799921407,5.842526,95.30456010588449,0.45745981751073284,0.0
-1400891.0694232266,-270177.5752425563,0.18070559931189575,0.4948889613988191,1371.4357223070936,-1164.9028591099045,2536.338581416998,5.8915777,95.27153537026608,0.4564641297749289,0.0
-1400423.0511766234,-269400.6649531947,0.18424884635722552,0.5007707514940688,1373.5496066570481,-1180.4379478316787,2553.987554488727,5.166333,95.2245133145264,0.45546553779435245,0.0
-1399955.0329300198,-268623.75466383307,0.1877920934025588,0.5066525415893185,1375.0,-1191.348944992008,2566.348944992008,4.337853,95.16527562617497,0.4544640415689994,0.0
-1399487.0146834166,-267846.8443744714,0.1913353404478886,0.5125343316845685,1375.525970633167,-1191.6235800744141,2567.1495507075806,4.4352746,95.10594994180809,0.45345964109887393,0.0
-1399018.9964368131,-267069.93408510974,0.19487858749322012,0.5184161217798187,1375.806251642012,-1176.4362726559782,2552.2425242979903,3.8870337,95.04653626142583,0.45243835732194493,0.0
-1398550.9781902097,-266293.02379574813,0.19842183453855167,0.5242979118750684,1376.3980436195807,-1145.6320061724387,2522.0300497920193,3.1321363,94.98703458502818,0.45146621977345913,0.0
-1398082.9599436065,-265516.11350638646,0.20196508158388143,0.5301797019703185,1376.3340801127872,-1096.8014156296122,2473.1354957423996,1.8584187,94.92744491261507,0.450540453934274,0.0
-1397614.9416970029,-264739.20321702486,0.20550832862921473,0.5360614920655681,1378.27594938674,-1023.1339981762111,2401.409947562951,2.7131581,94.86776724418665,0.449611784715701,0.0
-1397146.9234503997,-263962.2929276632,0.2090515756745445,0.5419432821608182,1380.8690969338263,-944.0492771408914,2324.9183740747176,3.7341876,94.80800157974276,0.44868021211774434,0.0
-1396678.905203796,-263185.3826383015,0.21259482271987779,0.5478250722560684,1383.4136139082127,-903.5916373043133,2287.005251212526,3.6506884,94.7481479192835,0.4477457361403999,0.0
-1396210.8869571928,-262408.4723489399,0.21613806976520755,0.553706862351318,1386.7860747308061,-937.3599024816409,2324.1459772124467,3.8578002,94.68820626280882,0.44681508004495607,0.0
-1395742.8687105891,-261631.56205957825,0.21968131681054084,0.5595886524465682,1388.2511384596653,-1019.6673765562589,2407.918515015924,2.1858704,94.62817661031877,0.44589493649893647,0.0
-1395274.850463986,-260854.65177021665,0.2232245638558706,0.5654704425418178,1389.9895974198128,-1039.2159700467078,2429.2055674665203,0.9843685,94.56805896181326,0.44497769633230466,0.0
-1394806.8322173825,-260077.74148085498,0.22676781090120215,0.5713522326370679,1392.2308526035251,-1058.3698613471206,2450.6007139506455,0.3694183,94.50785331729239,0.4440633595450576,0.0
-1394338.813970779,-259300.83119149337,0.23031105794653367,0.5772340227323176,1394.720709675455,-1080.61908604177,2475.339795717225,0.77590317,94.43809767677112,0.44315192613719623,0.0
-1393870.7957241759,-258523.9209021317,0.23385430499186344,0.5831158128275677,1395.7584085516482,-1143.0060443553496,2538.7644529069976,0.35346183,94.3598493239929,0.44224339610872165,0.0
-1393402.7774775722,-257747.01061277004,0.23739755203719673,0.5889976029228178,1394.9921943813783,-1240.3792231460552,2635.371417527433,0.6443577,94.2813994778511,0.4413993669203716,0.0
-1392934.759230969,-256970.10032340843,0.2409407990825265,0.5948793930180675,1394.070682184879,-1176.4675970373037,2570.5382792221826,1.7626797,94.20274813834565,0.44057400238626576,0.0
-1392466.7409843653,-256193.19003404677,0.24448404612785982,0.6007611831133176,1395.1330360625386,-1146.7042805886776,2541.8373166512165,2.6885643,94.12389530547662,0.43975452251007113,0.0
-1391998.7227377621,-255416.2797446851,0.24802729317318958,0.6066429732085677,1397.0051090489515,-1179.1460637528912,2576.151172801842,1.8918284,94.0448409792439,0.4389408493926498,0.0
-1391530.7044911587,-254639.3694553235,0.2515705402185211,0.6125247633038174,1399.5356341440356,-1239.7529886592645,2639.2886228033003,1.4817852,93.96558515964759,0.43813298303399895,0.0
-1391062.6862445553,-253862.45916596186,0.25511378726385264,0.6184065533990672,1401.084260594842,-1258.3296699063521,2659.413930501194,2.0718195,93.88612784668766,0.4373309234341197,0.0
-1390594.667997952,-253085.54887660022,0.2586570343091824,0.6242883434943172,1400.8978219110534,-1345.3928348430811,2746.2906567541345,1.5397447,93.8031879446798,0.436534670593013,0.0
-1390126.6497513484,-252308.6385872386,0.2622002813545157,0.6301701335895671,1400.0000000000002,-1367.8189598051126,2767.8189598051126,1.134482,93.71886360845134,0.43575032347504244,0.0
-1389658.6315047452,-251531.72829787695,0.26574352839984544,0.636051923684817,1400.6192803947556,-1307.9929708942523,2708.612251289008,1.6153715,93.63441931745554,0.4349792790620726,0.0
-1389190.6132581418,-250754.81800851529,0.269286775445177,0.641933713780067,1403.109137466686,-1250.1072559502618,2653.2163934169475,1.3339689,93.54985507169252,0.43421694651803655,0.0
-1388722.5950115384,-249977.90771915365,0.27283002249050853,0.647815503875317,1405.6239777722706,-1255.8305752445915,2661.4545530168625,1.4599397,93.46517087116223,0.4334754831569756,0.0
-1388254.576764935,-249200.997429792,0.27637326953584007,0.6536972939705669,1407.0888516105463,-1257.150599102103,2664.2394507126487,2.444854,93.37374049678553,0.43282409687118395,0.0
-1387786.5585183315,-248424.08714043038,0.2799165165811716,0.6595790840658168,1408.604166154135,-1197.4753318617152,2606.0794980158503,1.3835152,93.2770511167917,0.43218142158893846,0.0
-1387318.5402717283,-247647.17685106874,0.2834597636265014,0.6654608741610667,1411.040375648135,-1142.3150678763902,2553.355443524525,1.1473367,93.18009572396771,0.43154597833086594,0.0
-1386850.5220251249,-246870.26656170707,0.28700301067183287,0.6713426642563167,1412.79895594975,-1147.2486509445766,2560.047606894327,0.6483687,93.08287431831359,0.43090519814722594,0.0
-1386382.5037785212,-246093.35627234544,0.2905462577171662,0.6772244543515666,1415.0482798982666,-1167.97758320668,2583.0258631049464,0.11560683,92.98538689982936,0.4302731289671312,0.0
-1385914.4855319178,-245316.4459829838,0.29408950476249773,0.6831062444468166,1416.6710289361645,-1158.0550138840445,2574.726042820209,0.8762647,92.88763346851499,0.42964977079058336,0.0
-1385446.4672853146,-244539.53569362217,0.2976327518078275,0.6889880345420665,1419.0279940421265,-1141.7228618542686,2560.750855896395,2.0155127,92.78961402437042,0.42903512361758234,0.0
-1384978.4490387111,-243762.62540426053,0.30117599885315904,0.6948698246373163,1420.9747491914788,-1135.244721848599,2556.2194710400777,2.381954,92.69132856739574,0.4284291874481265,-6.054112658191812e-05
-1384510.4307921077,-242985.71511489886,0.30471924589849053,0.7007516147325664,1423.7818278525285,-1149.8926300150843,2573.674457867613,3.7996738,92.59277709759091,0.4278319622822168,-0.0011800133349265827
-1384042.4125455043,-242208.80482553723,0.3082624929438221,0.7066334048278163,1426.4975652579167,-1189.7748746986194,2616.2724399565363,4.1971064,92.49395961495597,0.4272130017754882,-0.0019261023053956383
-1383574.3942989009,-241431.8945361756,0.3118057399891536,0.7125151949230663,1428.6362109276488,-1253.8964251080185,2682.5326360356676,5.0939507,92.39487611949086,0.42663875990338535,-0.0022988080379890852
-1383106.3760522977,-240654.98424681395,0.3153489870344834,0.7183969850183162,1428.809968493628,-1308.7146363521529,2737.524604845781,5.5018115,92.2955266111956,0.4261381880082095,-0.00229813053270664
-1382638.3578056942,-239878.07395745232,0.31889223407981493,0.724278775113566,1428.0,-1300.864062967564,2728.8640629675633,4.300981,92.19591109007023,0.42564342287180434,-0.0020213890876674915
-1382170.3395590908,-239101.1636680907,0.3224354811251464,0.7301605652088157,1428.4095680743442,-1301.7228815355713,2730.132449609916,3.8157616,92.09167818501739,0.4251544644941706,-0.0020362395172934607
-1381702.3213124874,-238324.25337872904,0.32597872817047796,0.7360423553040658,1429.9468506175672,-1299.0687404953844,2729.0155911129514,2.9947212,91.98422239715089,0.4246713128753084,-0.0019234898245092907
-1381234.303065884,-237547.3430893674,0.3295219752158095,0.7419241453993157,1432.4180381899623,-1218.635943753332,2651.0539819432943,2.7372892,91.87635174747298,0.4241758175735362,-0.0016831400093150258
-1380766.2848192807,-236770.43280000577,0.33306522226113927,0.7478059354945655,1434.926564761427,-1183.1264811883586,2618.053045949786,1.0959343,91.76669338362461,0.42361700666292856,-0.0013151900717105786
-1380298.2665726773,-235993.52251064414,0.3366084693064708,0.7536877255898154,1436.4634378211913,-1192.3334512040458,2628.796889025237,1.512515,91.6516279415892,0.42306110086248344,-0.0008196400116961256
-1379830.2483260739,-235216.6122212825,0.34015171635180236,0.7595695156850654,1438.066775557435,-1204.104024705002,2642.1708002624373,3.0570507,91.5362064112004,0.42250810017220164,-0.00022672258637104414
-1379362.2300794704,-234439.70193192083,0.34369496339713385,0.7654513057803155,1439.1392991073603,-1202.272481467398,2641.4117805747583,3.6610584,91.42042879245824,0.4219580045920833,-2.775539124306562e-05
-1378894.211832867,-233662.7916425592,0.3472382104424654,0.7713330958755654,1440.1744167148818,-1204.7216801900238,2644.8960969049053,4.8026752,91.30429508536272,0.42141081412212816,-3.970211655876473e-05
-1378426.1935862636,-232885.88135319756,0.35078145748779693,0.7772148859708152,1441.728237293605,-1210.9515533485428,2652.679790642148,5.0440354,91.18780528991384,0.42095012106759677,-4.4520423823053036e-05
-1424009.3829325791,-310325.4319471946,0.005682730802946573,0.1909397549790098,1259.1387750376857,-1104.9036824471784,2364.042457484864,4.330867,94.66691746647132,0.5119842094140474,0.0016128089424690061
-1423541.364685976,-309548.52165783296,0.009225977848276343,0.19682154507425992,1261.805913368668,-1153.3859088541662,2415.191822222834,5.8089285,94.73260850649488,0.5103965714884169,-1.1410093862581928e-05
-1423073.3464393723,-308771.61136847135,0.012769224893609637,0.20270333516950959,1263.9567772630573,-1199.108816612028,2463.065593875085,4.3652463,94.79002012589744,0.5088756270902934,-1.2496914309438485e-05
-1422605.328192769,-307994.7010791097,0.016312471938939404,0.2085851252647597,1266.0892850707044,-1185.1328497845968,2451.222134855301,4.2080216,94.84752691014498,0.5073430683092408,-1.233308448832802e-05
-1422137.3099461654,-307217.790789748,0.0198557189842727,0.2144669153600098,1268.5151786358424,-1115.8004369247674,2384.3156155606093,5.3258057,94.90512885923758,0.5058990693339839,-1.09186043992561e-05
-1421669.291699562,-306440.8805003864,0.023398966029604232,0.2203487054552595,1271.3228332017522,-1080.9838629097358,2352.306696111488,4.9283066,94.96282597317516,0.5044830031642815,-8.253474042219461e-06
-1421201.2734529588,-305663.9702110248,0.026942213074934,0.22623049555050917,1273.3669657661153,-1111.927926143037,2385.2948919091523,3.8621418,95.0206182519577,0.5030553217462597,-4.337693417218794e-06
-1420733.2552063554,-304887.0599216632,0.030485460120265533,0.23211228564575884,1276.0334895872893,-1126.259554976114,2402.2930445634033,4.0193763,95.07918665649602,0.5016160250799161,0.0
-1420265.236959752,-304110.14963230153,0.03402870716559706,0.23799407574100895,1276.9780496581918,-1110.916050110677,2387.8940997688687,5.4209685,95.13799443801513,0.500165113165252,0.0
-1419797.2187131485,-303333.23934293987,0.03757195421092859,0.24387586583625906,1277.9842781813722,-1019.6358039252618,2297.620082106634,4.1672506,95.1969281939294,0.49870258600226725,-0.0038484859154415386
-1419329.200466545,-302556.32905357826,0.04111520125626013,0.24975765593150873,1279.3259865755922,-912.9028586075765,2192.228845183169,3.9702375,95.25598792423887,0.49726220953873235,-0.0100663272316172
-1418861.1822199416,-301779.4187642166,0.04465844830159166,0.25563944602675887,1280.7776355601168,-894.0836648612899,2174.8613004214067,3.8098955,95.31517362894351,0.4959008877125825,-0.012566189532396348
-1418393.1639733382,-301002.5084748549,0.04820169534692319,0.26152123612200895,1283.9223271569374,-860.4294149611027,2144.35174211804,2.677539,95.37448530804335,0.4946609711917474,-0.01134807281777904
-1417925.145726735,-300225.5981854933,0.051744942392252954,0.26740302621725864,1288.6476378151335,-804.6841056121473,2093.3317434272803,2.4969177,95.43392296153834,0.4934258162731658,-0.00641197708776518
-1417457.1274801316,-299448.6878961317,0.05528818943758449,0.2732848163125083,1293.945604366684,-750.9725910005006,2044.9181953671848,2.8355668,95.47209036937176,0.4921790461062625,-0.004382281701068779
-1416989.1092335281,-298671.77760677005,0.05883143648291602,0.2791666064077584,1299.6469745993313,-784.3277929972483,2083.9747675965796,3.8323004,95.50154332553385,0.4909206606910388,-0.004282675147518036
-1416521.090986925,-297894.8673174083,0.06237468352824579,0.28504839650300895,1303.6259014174834,-778.0452270088474,2081.671128426331,3.899286,95.53102276805878,0.4896506600274956,-0.0039013552500514284
-1416053.0727403215,-297117.9570280467,0.06591793057357732,0.29093018659825864,1306.6579404632635,-777.6091475164533,2084.267087979717,4.345228,95.56052869694655,0.48842796081435913,-0.0032383220086697837
-1415585.0544937176,-296341.046738685,0.06946117761891238,0.2968119766935092,1309.4776885477595,-801.7103229456951,2111.1880114934547,4.5950775,95.59006111219725,0.4872080396310231,-0.0022935754233726793
-1415117.0362471144,-295564.1364493234,0.07300442466424215,0.30269376678875887,1313.6376546071244,-804.0220242938215,2117.659678900946,4.521702,95.61962001381069,0.48597940657875555,-0.0010671154941598166
-1414649.0180005112,-294787.2261599618,0.07654767170957191,0.30857555688400856,1317.0680960473956,-821.6978809122415,2138.765976959637,3.5180876,95.64920540178697,0.4847420616575532,0.0
-1414180.9997539076,-294010.31587060005,0.0800909187549052,0.3144573469792591,1320.2041535478372,-864.967293057933,2185.17144660577,3.5939298,95.67881727612617,0.48349600486741373,0.0
-1413712.9815073044,-293233.4055812385,0.08363416580023497,0.32033913707450834,1323.2119944443498,-915.0872452618785,2238.299239706228,2.703502,95.70845563682816,0.48226881994061,0.0
-1413244.9632607012,-292456.49529187684,0.08717741284556474,0.3262209271697584,1326.5970828948439,-957.2279847513853,2283.8250676462294,3.3692248,95.73812048389297,0.4811706817571424,0.0
-1412776.9450140975,-291679.58500251523,0.09072065989089804,0.3321027172650081,1329.0869399667745,-961.8995330691557,2290.9864730359304,5.245218,95.7678118173207,0.48010463910081247,0.0
-1412308.9267674938,-290902.67471315357,0.09426390693623134,0.3379845073602582,1330.081867025691,-986.0720984926211,2316.1539655183124,5.9100614,95.79752963711127,0.47903278795493354,0.0
-1411840.9085208906,-290125.7644237919,0.0978071539815611,0.34386629745550834,1331.8181829582188,-974.2786961981583,2306.0968791563773,4.8499007,95.82727394326463,0.47795512831950776,0.0
-1411372.8902742874,-289348.8541344303,0.10135040102689087,0.34974808755075804,1334.1616152119075,-911.3444596401583,2245.5060748520655,5.616056,95.83367890735335,0.47687166019453286,0.0
-1410904.872027684,-288571.9438450686,0.1048936480722224,0.3556298776460081,1336.0463682544946,-911.6277503337748,2247.6741185882693,5.199557,95.8317556339689,0.4757823835800078,0.0
-1410436.8537810806,-287795.03355570696,0.10843689511755393,0.36151166774125826,1338.5362253264248,-931.1011181445853,2269.6373434710104,3.6952574,95.82919809956388,0.4746872984759337,0.0
-1409968.8355344771,-287018.1232663454,0.11198014216288546,0.36739345783650745,1340.32762933786,-970.7206827337864,2311.0483120716463,4.3659773,95.8266472414735,0.4735864038553046,0.0
-1409500.8172878737,-286241.21297698375,0.115523389208217,0.3732752479317576,1341.5071811733783,-1011.9531759471706,2353.460357120549,3.818714,95.82410305969769,0.47247970153631824,0.0
-1409032.7990412703,-285464.3026876221,0.11906663625354853,0.3791570380270077,1342.7575816215954,-1012.8141538553679,2355.571735476963,2.9373593,95.8215655542365,0.47136719159317153,0.0
-1408564.7807946668,-284687.3923982605,0.12260988329888006,0.38503882812225737,1344.125215203479,-992.6747086877676,2336.7999238912466,3.4284253,95.81903472508989,0.47031487230374774,0.0
-1408096.7625480636,-283910.48210889887,0.12615313034420983,0.39092061821750707,1346.0838781638713,-981.4530652588273,2327.536943422698,4.1494503,95.81651057225787,0.4693216810409422,0.0
-1407628.7443014602,-283133.5718195372,0.12969637738954137,0.39680240831275715,1348.2989817184866,-990.4784337390494,2338.777415457536,3.591626,95.81399309574047,0.4683226830193643,0.0
-1407160.7260548566,-282356.66153017554,0.13323962443487467,0.4026841984080073,1349.3537825682627,-997.5500945568849,2346.9038771251476,3.95309,95.81148229553772,0.4673178774665939,0.0
-1406692.7078082534,-281579.7512408139,0.13678287148020443,0.40856598850325737,1351.1145843834936,-997.174299715904,2348.288884099397,3.0016627,95.8089781716495,0.4663072637581567,0.0
-1406224.6895616502,-280802.84095145226,0.1403261185255342,0.41444777859850707,1352.9502886843713,-1009.235297248929,2362.1855859333004,2.744972,95.80648072407587,0.4652908424255592,0.0
-1405756.6713150463,-280025.9306620906,0.14386936557086924,0.42032956869375715,1354.4347960457262,-1031.3049716107814,2385.739767656508,3.7182326,95.80398995281693,0.4642686134687981,0.0
-1405288.653068443,-279249.020372729,0.147412612616199,0.42621135878900684,1355.0000000000002,-1048.165913413825,2403.1659134138254,3.5467668,95.77871030586603,0.4632405768878799,0.0
-1404820.6348218399,-278472.1100833674,0.15095585966152877,0.4320931488842565,1355.8587303563204,-1051.744044307275,2407.6027746635955,4.3678427,95.74703581587794,0.4622067326828015,0.0
-1404352.6165752364,-277695.1997940057,0.15449910670686032,0.4379749389795066,1356.9043672615157,-1050.846000171661,2407.7503674331765,4.6136856,95.71528443882418,0.4611669636205138,0.0
-1403884.5983286332,-276918.28950464405,0.15804235375219008,0.44385672907475676,1358.7308033427335,-1060.2493102116555,2418.9801135543885,3.5597413,95.6834561747047,0.46012132916080506,0.0
-1403416.5800820298,-276141.37921528245,0.16158560079752163,0.4497385191700064,1360.8840814053758,-1054.868152979487,2415.7522343848623,5.6068316,95.65155102351956,0.45916658058851423,0.0
-1402948.5618354264,-275364.4689259208,0.16512884784285314,0.45562030926525654,1363.3739384773057,-1065.0886696878026,2428.4626081651086,6.517384,95.61956898526873,0.458225454642276,0.0
-1402480.5435888227,-274587.5586365591,0.16867209488818644,0.4615020993605066,1365.5389128223546,-1086.6554969210126,2452.1944097433675,6.632654,95.58751005995222,0.45727561769249064,0.0
-1402012.5253422193,-273810.6483471975,0.17221534193351798,0.4673838894557563,1367.4112624031493,-1115.0733261144721,2482.4845885176214,6.322024,95.55537424756997,0.4563170697391602,0.0
-1401544.507095616,-273033.73805783584,0.17575858897884775,0.4732656795510064,1369.177761178412,-1140.1741527723404,2509.3519139507525,5.951514,95.52316154812203,0.45534981078228487,0.0
-1401076.4888490126,-272256.8277684742,0.17930183602417926,0.47914746964625654,1370.3470223019747,-1153.9093171808752,2524.2563394828503,6.715658,95.4908719616084,0.45436496307678215,0.0
